LineId,Date,Time,Level,Content,EventId,EventTemplate,ParameterList
1128,Oct,8,18,11:19 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['11:19', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1129,Oct,8,18,11:19 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['11:19', 'sudo: pam_unix(sudo:session):', 'root']"
1130,Oct,8,18,11:27 test-pc gnome-keyring-daemon[23668]: couldn't access control socket: /run/user/1000/keyring/control: 没有那个文件或目录,3aa35bf6,<*> test-pc <*> couldn't access control socket: /run/user/1000/keyring/control: 没有那个文件或目录,"['11:27', 'gnome-keyring-daemon[23668]:']"
1131,Oct,8,18,11:37 test-pc sshd[23723]: Accepted publickey for test from 172.25.84.216 port 57814 ssh2: RSA SHA256:uSnfiCrhEOj0lBbLBrwx6GB79lZl/4aXxV9sC+bzy40,d5e51ab9,<*> test-pc <*> Accepted publickey for test from <*> port <*> ssh2: RSA <*>,"['11:37', 'sshd[23723]:', '172.25.84.216', '57814', 'SHA256:uSnfiCrhEOj0lBbLBrwx6GB79lZl/4aXxV9sC+bzy40']"
1132,Oct,8,18,11:37 test-pc sshd[23723]: pam_unix(sshd:session): session opened for user test by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['11:37', 'sshd[23723]: pam_unix(sshd:session):', 'test', '(uid=0)']"
1133,Oct,8,18,11:37 test-pc systemd-logind[3443]: New session 13 of user test.,5cb014f5,<*> test-pc <*> New session <*> of user test.,"['11:37', 'systemd-logind[3443]:', '13']"
1134,Oct,8,18,11:55 test-pc sudo:     test : problem with defaults entries ; TTY=pts/4 ; PWD=/home/test ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['11:55', 'test', 'TTY=pts/4', 'PWD=/home/test', 'USER=root']"
1135,Oct,8,18,11:56 test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,ae6063c7,<*> test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,['11:56']
1136,Oct,8,18,12:02 test-pc sudo: message repeated 2 times: [ pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录],13cbe884,<*> test-pc sudo: message repeated 2 times: [ pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录],['12:02']
1137,Oct,8,18,12:02 test-pc sudo:     test : TTY=pts/4 ; PWD=/home/test ; USER=root ; COMMAND=/usr/bin/tail -f /var/log/cups/cups_monitor.log,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['12:02', 'test', 'TTY=pts/4', 'PWD=/home/test', 'COMMAND=/usr/bin/tail', '-f /var/log/cups/cups_monitor.log']"
1138,Oct,8,18,12:02 test-pc sudo: pam_unix(sudo:session): session opened for user root by test(uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['12:02', 'sudo: pam_unix(sudo:session):', 'root', 'test(uid=0)']"
1139,Oct,8,18,17:01 test-pc CRON[25504]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['17:01', 'CRON[25504]: pam_unix(cron:session):', 'root', '(uid=0)']"
1140,Oct,8,18,17:01 test-pc CRON[25504]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['17:01', 'CRON[25504]: pam_unix(cron:session):', 'root']"
1141,Oct,8,18,21:16 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['21:16', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1142,Oct,8,18,21:16 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['21:16', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1143,Oct,8,18,21:16 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['21:16', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1144,Oct,8,18,21:16 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['21:16', 'sudo: pam_unix(sudo:session):', 'root']"
1145,Oct,8,18,21:30 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['21:30', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1146,Oct,8,18,21:31 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['21:31', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1147,Oct,8,18,21:31 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['21:31', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1148,Oct,8,18,21:31 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['21:31', 'sudo: pam_unix(sudo:session):', 'root']"
1149,Oct,8,18,22:16 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['22:16', 'sudo: pam_unix(sudo:session):', 'root']"
1150,Oct,8,18,23:43 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['23:43', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1151,Oct,8,18,23:43 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/cp textmonitor /usr/lib/cups/filter/,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['23:43', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/cp', 'textmonitor /usr/lib/cups/filter/']"
1152,Oct,8,18,23:43 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['23:43', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1153,Oct,8,18,23:43 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['23:43', 'sudo: pam_unix(sudo:session):', 'root']"
1154,Oct,8,18,23:50 test-pc sudo:     test : problem with defaults entries ; TTY=pts/4 ; PWD=/usr/lib/cups/filter ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['23:50', 'test', 'TTY=pts/4', 'PWD=/usr/lib/cups/filter', 'USER=root']"
1155,Oct,8,18,23:50 test-pc sudo:     test : TTY=pts/4 ; PWD=/usr/lib/cups/filter ; USER=root ; COMMAND=/usr/bin/tail -f /var/log/cups/cups_monitor.log,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['23:50', 'test', 'TTY=pts/4', 'PWD=/usr/lib/cups/filter', 'COMMAND=/usr/bin/tail', '-f /var/log/cups/cups_monitor.log']"
1156,Oct,8,18,23:50 test-pc sudo: pam_unix(sudo:session): session opened for user root by test(uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['23:50', 'sudo: pam_unix(sudo:session):', 'root', 'test(uid=0)']"
1157,Oct,8,18,24:36 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['24:36', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1158,Oct,8,18,24:36 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=/usr/bin/cp textmonitor /usr/lib/cups/filter/,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['24:36', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=/usr/bin/cp', 'textmonitor /usr/lib/cups/filter/']"
1159,Oct,8,18,24:36 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['24:36', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1160,Oct,8,18,24:36 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['24:36', 'sudo: pam_unix(sudo:session):', 'root']"
1161,Oct,8,18,25:46 test-pc sshd[9525]: pam_unix(sshd:session): session closed for user test,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['25:46', 'sshd[9525]: pam_unix(sshd:session):', 'test']"
1162,Oct,8,18,25:46 test-pc systemd-logind[3443]: Session 10 logged out. Waiting for processes to exit.,d91f08a9,<*> test-pc <*> Session <*> logged out. Waiting for processes to exit.,"['25:46', 'systemd-logind[3443]:', '10']"
1163,Oct,8,18,25:46 test-pc systemd-logind[3443]: Removed session 10.,88b9b064,<*> test-pc <*> Removed session <*>,"['25:46', 'systemd-logind[3443]:', '10.']"
1164,Oct,8,18,25:50 test-pc sshd[9347]: pam_unix(sshd:session): session closed for user test,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['25:50', 'sshd[9347]: pam_unix(sshd:session):', 'test']"
1165,Oct,8,18,25:50 test-pc systemd-logind[3443]: Session 8 logged out. Waiting for processes to exit.,d91f08a9,<*> test-pc <*> Session <*> logged out. Waiting for processes to exit.,"['25:50', 'systemd-logind[3443]:', '8']"
1166,Oct,8,18,25:50 test-pc su: pam_unix(su-l:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['25:50', 'su: pam_unix(su-l:session):', 'root']"
1167,Oct,8,18,25:50 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['25:50', 'sudo: pam_unix(sudo:session):', 'root']"
1168,Oct,8,18,27:35 test-pc systemd-logind[3443]: s3 config support mem standby freeze,a0a782fd,<*> test-pc <*> s3 config support mem standby freeze,"['27:35', 'systemd-logind[3443]:']"
1169,Oct,8,18,27:35 test-pc systemd-logind[3443]: s3 config support mem standby freeze,a0a782fd,<*> test-pc <*> s3 config support mem standby freeze,"['27:35', 'systemd-logind[3443]:']"
1170,Oct,8,18,27:36 test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,1c15db5d,<*> test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,['27:36']
1171,Oct,8,18,27:36 test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,8493c888,<*> test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,['27:36']
1172,Oct,8,18,"27:36 test-pc ukui-screensaver-dialog: pam_succeed_if(ukui-screensaver-qt:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""test""",d0280b79,"<*> test-pc ukui-screensaver-dialog: pam_succeed_if(ukui-screensaver-qt:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""test""",['27:36']
1173,Oct,8,18,27:38 test-pc systemd-logind[3443]: Lid closed.,1783a160,<*> test-pc systemd-logind[3443]: Lid <*>,"['27:38', 'closed.']"
1174,Oct,8,18,27:38 test-pc systemd-logind[3443]: s3 config support mem standby freeze,a0a782fd,<*> test-pc <*> s3 config support mem standby freeze,"['27:38', 'systemd-logind[3443]:']"
1175,Oct,8,18,27:38 test-pc systemd-logind[3443]: s3 config support mem standby freeze,a0a782fd,<*> test-pc <*> s3 config support mem standby freeze,"['27:38', 'systemd-logind[3443]:']"
1176,Oct,8,18,27:38 test-pc systemd-logind[3443]: send PrepareForSleep 1,230e814a,<*> test-pc <*> send PrepareForSleep <*>,"['27:38', 'systemd-logind[3443]:', '1']"
1177,Oct,9,09,08:17 test-pc systemd-logind[3443]: Lid opened.,1783a160,<*> test-pc systemd-logind[3443]: Lid <*>,"['08:17', 'opened.']"
1178,Oct,9,09,08:17 test-pc systemd-logind[3443]: Operation 'sleep' finished.,1e91b2a6,<*> test-pc <*> Operation 'sleep' finished.,"['08:17', 'systemd-logind[3443]:']"
1179,Oct,9,09,08:17 test-pc systemd-logind[3443]: send PrepareForSleep 0,230e814a,<*> test-pc <*> send PrepareForSleep <*>,"['08:17', 'systemd-logind[3443]:', '0']"
1180,Oct,9,09,08:17 test-pc ukui-screensaver-dialog: pam_unix(ukui-screensaver-qt:auth): auth could not identify password for [test],d8231181,<*> test-pc <*> <*> auth could not identify password for [test],"['08:17', 'ukui-screensaver-dialog: pam_unix(ukui-screensaver-qt:auth):']"
1181,Oct,9,09,08:17 test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,1c15db5d,<*> test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,['08:17']
1182,Oct,9,09,08:17 test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,8493c888,<*> test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,['08:17']
1183,Oct,9,09,"08:17 test-pc ukui-screensaver-dialog: pam_succeed_if(ukui-screensaver-qt:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""test""",d0280b79,"<*> test-pc ukui-screensaver-dialog: pam_succeed_if(ukui-screensaver-qt:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""test""",['08:17']
1184,Oct,9,09,08:28 test-pc sshd[8012]: pam_unix(sshd:session): session closed for user test,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['08:28', 'sshd[8012]: pam_unix(sshd:session):', 'test']"
1185,Oct,9,09,08:28 test-pc systemd-logind[3443]: Session 7 logged out. Waiting for processes to exit.,d91f08a9,<*> test-pc <*> Session <*> logged out. Waiting for processes to exit.,"['08:28', 'systemd-logind[3443]:', '7']"
1186,Oct,9,09,08:28 test-pc systemd-logind[3443]: Removed session 7.,88b9b064,<*> test-pc <*> Removed session <*>,"['08:28', 'systemd-logind[3443]:', '7.']"
1187,Oct,9,09,08:28 test-pc sudo:     root : problem with defaults entries ; TTY=unknown ; PWD=/ ; USER=test ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['08:28', 'root', 'TTY=unknown', 'PWD=/', 'USER=test']"
1188,Oct,9,09,08:28 test-pc sudo:     root : TTY=unknown ; PWD=/ ; USER=test ; ENV=DISPLAY=:0 XAUTHORITY=/home/test/.Xauthority ; COMMAND=/usr/bin/xdg-open http://capnet.elementary.io,a289d69d,<*> test-pc sudo: root : TTY=unknown ; PWD=/ ; USER=test ; ENV=DISPLAY=:0 XAUTHORITY=/home/test/.Xauthority ; COMMAND=/usr/bin/xdg-open http://capnet.elementary.io,['08:28']
1189,Oct,9,09,08:28 test-pc sudo: pam_unix(sudo:session): session opened for user test by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['08:28', 'sudo: pam_unix(sudo:session):', 'test', '(uid=0)']"
1190,Oct,9,09,08:58 test-pc sudo: pam_unix(sudo:session): session closed for user test,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['08:58', 'sudo: pam_unix(sudo:session):', 'test']"
1191,Oct,9,09,11:18 test-pc sshd[34308]: Accepted publickey for test from 172.25.84.216 port 53214 ssh2: RSA SHA256:uSnfiCrhEOj0lBbLBrwx6GB79lZl/4aXxV9sC+bzy40,d5e51ab9,<*> test-pc <*> Accepted publickey for test from <*> port <*> ssh2: RSA <*>,"['11:18', 'sshd[34308]:', '172.25.84.216', '53214', 'SHA256:uSnfiCrhEOj0lBbLBrwx6GB79lZl/4aXxV9sC+bzy40']"
1192,Oct,9,09,11:18 test-pc sshd[34308]: pam_unix(sshd:session): session opened for user test by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['11:18', 'sshd[34308]: pam_unix(sshd:session):', 'test', '(uid=0)']"
1193,Oct,9,09,11:18 test-pc systemd-logind[3443]: New session 15 of user test.,5cb014f5,<*> test-pc <*> New session <*> of user test.,"['11:18', 'systemd-logind[3443]:', '15']"
1194,Oct,9,09,17:01 test-pc CRON[36035]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['17:01', 'CRON[36035]: pam_unix(cron:session):', 'root', '(uid=0)']"
1195,Oct,9,09,17:01 test-pc CRON[36035]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['17:01', 'CRON[36035]: pam_unix(cron:session):', 'root']"
1196,Oct,9,09,30:01 test-pc CRON[39465]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['30:01', 'CRON[39465]: pam_unix(cron:session):', 'root', '(uid=0)']"
1197,Oct,9,09,30:06 test-pc CRON[39465]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['30:06', 'CRON[39465]: pam_unix(cron:session):', 'root']"
1198,Oct,9,10,00:01 test-pc CRON[52887]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['00:01', 'CRON[52887]: pam_unix(cron:session):', 'root', '(uid=0)']"
1199,Oct,9,10,00:01 test-pc CRON[52888]: pam_unix(cron:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['00:01', 'CRON[52888]: pam_unix(cron:session):', 'root', '(uid=0)']"
1200,Oct,9,10,00:01 test-pc CRON[52887]: pam_unix(cron:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['00:01', 'CRON[52887]: pam_unix(cron:session):', 'root']"
1201,Oct,9,10,01:07 test-pc sshd[53494]: Accepted publickey for test from 172.25.84.216 port 56515 ssh2: RSA SHA256:uSnfiCrhEOj0lBbLBrwx6GB79lZl/4aXxV9sC+bzy40,d5e51ab9,<*> test-pc <*> Accepted publickey for test from <*> port <*> ssh2: RSA <*>,"['01:07', 'sshd[53494]:', '172.25.84.216', '56515', 'SHA256:uSnfiCrhEOj0lBbLBrwx6GB79lZl/4aXxV9sC+bzy40']"
1202,Oct,9,10,01:07 test-pc sshd[53494]: pam_unix(sshd:session): session opened for user test by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['01:07', 'sshd[53494]: pam_unix(sshd:session):', 'test', '(uid=0)']"
1203,Oct,9,10,01:07 test-pc systemd-logind[3443]: New session 20 of user test.,5cb014f5,<*> test-pc <*> New session <*> of user test.,"['01:07', 'systemd-logind[3443]:', '20']"
1204,Oct,9,10,01:23 test-pc sudo:     test : problem with defaults entries ; TTY=pts/1 ; PWD=/home/test ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['01:23', 'test', 'TTY=pts/1', 'PWD=/home/test', 'USER=root']"
1205,Oct,9,10,01:23 test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,ae6063c7,<*> test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,['01:23']
1206,Oct,9,10,01:29 test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,ae6063c7,<*> test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,['01:29']
1207,Oct,9,10,01:29 test-pc sudo:     test : TTY=pts/1 ; PWD=/home/test ; USER=root ; COMMAND=/usr/bin/tail -f /var/log/cups/cups_monitor.log,9a92f171,<*> test-pc sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>,"['01:29', 'test', 'TTY=pts/1', 'PWD=/home/test', 'COMMAND=/usr/bin/tail', '-f /var/log/cups/cups_monitor.log']"
1208,Oct,9,10,01:29 test-pc sudo: pam_unix(sudo:session): session opened for user root by test(uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['01:29', 'sudo: pam_unix(sudo:session):', 'root', 'test(uid=0)']"
1209,Oct,9,10,01:50 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['01:50', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1210,Oct,9,10,01:50 test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,ae6063c7,<*> test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,['01:50']
1211,Oct,9,10,01:53 test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,ae6063c7,<*> test-pc sudo: pam_unix(sudo:auth): Couldn't open /etc/securetty: 没有那个文件或目录,['01:53']
1212,Oct,9,10,01:53 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['01:53', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1213,Oct,9,10,01:53 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['01:53', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1214,Oct,9,10,01:53 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['01:53', 'sudo: pam_unix(sudo:session):', 'root']"
1215,Oct,9,10,03:02 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['03:02', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1216,Oct,9,10,03:02 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['03:02', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1217,Oct,9,10,03:02 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['03:02', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1218,Oct,9,10,03:02 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['03:02', 'sudo: pam_unix(sudo:session):', 'root']"
1219,Oct,9,10,03:12 test-pc sudo:     test : problem with defaults entries ; TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ;,8bd0ff48,<*> test-pc sudo: <*> : problem with defaults entries ; <*> ; <*> ; <*> ;,"['03:12', 'test', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'USER=root']"
1220,Oct,9,10,03:12 test-pc sudo:     test : TTY=pts/0 ; PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src ; USER=root ; COMMAND=./getswitch1.sh,f84edad1,<*> test-pc sudo: test : <*> ; <*> ; USER=root ; <*>,"['03:12', 'TTY=pts/0', 'PWD=/home/test/zhangyun/work/dlp-v4.2/print-control/src', 'COMMAND=./getswitch1.sh']"
1221,Oct,9,10,03:12 test-pc sudo: pam_unix(sudo:session): session opened for user root by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['03:12', 'sudo: pam_unix(sudo:session):', 'root', '(uid=0)']"
1222,Oct,9,10,03:12 test-pc sudo: pam_unix(sudo:session): session closed for user root,d782cc31,<*> test-pc <*> <*> session closed for user <*>,"['03:12', 'sudo: pam_unix(sudo:session):', 'root']"
1223,Oct,9,10,04:06 test-pc sshd[55281]: Accepted publickey for test from 172.25.84.190 port 52210 ssh2: RSA SHA256:g9nTIAtyHZ8i9kA4F5MlErgnYOrE9ZXvfVL1yzXsRNk,d5e51ab9,<*> test-pc <*> Accepted publickey for test from <*> port <*> ssh2: RSA <*>,"['04:06', 'sshd[55281]:', '172.25.84.190', '52210', 'SHA256:g9nTIAtyHZ8i9kA4F5MlErgnYOrE9ZXvfVL1yzXsRNk']"
1224,Oct,9,10,04:06 test-pc sshd[55281]: pam_unix(sshd:session): session opened for user test by (uid=0),8a0ea4d5,<*> test-pc <*> <*> session opened for user <*> by <*>,"['04:06', 'sshd[55281]: pam_unix(sshd:session):', 'test', '(uid=0)']"
1225,Oct,9,10,04:06 test-pc systemd-logind[3443]: New session 21 of user test.,5cb014f5,<*> test-pc <*> New session <*> of user test.,"['04:06', 'systemd-logind[3443]:', '21']"
1226,Oct,9,10,12:46 test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,1c15db5d,<*> test-pc ukui-screensaver-dialog: PAM unable to dlopen(pam_gnome_keyring.so): /lib/security/pam_gnome_keyring.so: 无法打开共享对象文件: 没有那个文件或目录,['12:46']
1227,Oct,9,10,12:46 test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,8493c888,<*> test-pc ukui-screensaver-dialog: PAM adding faulty module: pam_gnome_keyring.so,['12:46']
